id,user,tweets,date,location,favorites,retweets,english,polarity,Expression Label
1392721723171221505,batengineer,Цагдаагийн хүү Буян Жагаа муулж суугаа бол Форумын Энхбат ярих юмгүй сайн хүн гэсэн үг л дээ. 7/1 бол яг үнэндээ МАН архиваа шатаах гэж сэдсэн үймээн шүү дээ. МАН архив тэгэхэд шатаагүй бсан бол монголчуудын матаасны үй олон гутамшигт түүх ил болох блаа.   https://t.co/u5ZIakO5CU,2021-05-13 06:01:48,Mongolia,61,43,"If Buyan Jagaa, the son of the police, is slandering, it means that Enkhbat of the Forum is a good person who has nothing to say. 7/1 is actually a riot by the MPP to burn its archives. If the MPP archives had not been burned then, many scandalous stories of Mongolians would have been revealed. https://t.co/u5ZIakO5CU",-0.5,negative
1392874201720135683,erdenebatavia,"Хүрэлсүхийг дэмжигчид өрсөлдөгч хэн нэгнийг харааж муулдаггүй, харин түүнийг дэмжих, сурталчлах, бодлогыг нь таниулах маягтай жиргэх юм. Гэтэл Д.Энхбат гуайн дэмжигчид энд зөвхөн Хүрэлсүхийг хараах, доромжлох, дайрч гутаах байдлаар жиргэх юм. Ялгаа нь энэ л байна. https://t.co/FbZgne6hum",2021-05-13 16:07:42,"Ulaanbaatar, Mongolia",60,31,"Proponents of touching do not swear at a rival, but tweet in a way that supports him, promotes him, and introduces his policies. However, D.Enkhbat&#39;s supporters will only tweet here cursing, insulting and insulting Khurelsukh. That&#39;s the difference. https://t.co/FbZgne6hum",0.0,neutral
1394843200683089925,sudlaachganaa,"Д.Энхбатыг ""шүүмжлэх өнцөг"" олох гэж үнэхээр алингаа алдаж байна. Сүүлдээ Д.Энхбат интернет нэвтрүүлээгүй, Д.Энхбат үндэстэн бол биологийн ойлголт биш гэсэн мэтийн ""шүүмжлэл"" бол усан тэнэгийн дээд юм. Ядахдаа ш/у-ны эсрэг пиар хийж тэнэгтэхээ боль л доо...",2021-05-19 02:31:48,Ulaanbaatar. Mongolia,60,30,"We are really losing both to find a &quot;critical angle&quot; for D.Enkhbat. Later, &quot;criticism&quot; that D.Enkhbat did not introduce the Internet and that D.Enkhbat is not a biological concept is the culmination of stupidity. At least stop doing stupid PR against sh / u ...",-1.0,negative
1394840777906278402,bayarkuu,"Д.Энхбат нь рейтингээрээ С.Эрдэнийгээ гүйцчихсэн чинь АН-ын пиарчид нь тэнэг болохоороо төлбөртүүдээрээ Д.Энхбат, ХҮН-ыг муулуулаад наассс... Хүчээ нийлүүлж явахгүй бол У.Хүрэлсүх нь шууд нэг амьсгаагаар ялах гээд байхад... Ццц!",2021-05-19 02:22:10,"Ulan-Bator, Mongolia",60,21,"When D.Enkhbat overtook S.Erdene in the rating, the DP PR people were stupid, so they slandered D.Enkhbat and HUMAN with their fees ... If they don&#39;t join forces, U.Khurelsukh will try to win in one breath ... Tsts!",-0.2,neutral
1394130034026106885,HalzanXYY,"Д.Энхбат: Би нэг зүйлд их санаа зовж байна. Монголын ардчилал үнэхээр нэг намын дарангуйллаар солигдох вий гэхээс айж байна.

@enkhbat @DNN_MN https://t.co/S96a8gJsf8",2021-05-17 03:17:56,World,58,38,D.Enkhbat: I am very worried about one thing. I am afraid that Mongolia&#39;s democracy will be replaced by a one-party dictatorship. @enkhbat @DNN_MN https://t.co/S96a8gJsf8,-0.5,negative
1393766588164231174,margadism,"Энхбат ахын хандивын үдэшлэг болоод хүмүүс шувтан магтаад байхаар нь би “Таны асуудлыг олон талаас нь хардаг тань авууштай ч цаашдаа өшөө илүү зоригтой байгаасай гэж хүсэж байна”гээд хэлчихсэн чинь тэнд байсан бүх хүн чимээгүй болчихсон шд.Тэгнээ,баярлалаа гэж хэлэх бх гэж бодсын",2021-05-16 03:13:44,Mongolia,58,13,"At Brother Enkhbat&#39;s fundraising party and to the applause of the people, I said, &quot;It&#39;s nice to see your problem from so many angles, but I want you to be more courageous in the future.&quot; Everyone there was silent.",1.0,positive
1394201179169730561,munkhjargalpr,Д.Энхбат гуай чинь Женкогийн зөвлөх юм байна. Нэг л их троллууд ажлаад эхэлсэн юм аа. https://t.co/nl6IavvIZD,2021-05-17 08:00:38,Mongolia,55,54,D.Enkhbat is Jenko&#39;s advisor. A lot of trolls started working. https://t.co/nl6IavvIZD,-0.2,neutral
1393798651126812674,sogoomn,"Энхбат гуай уйтгартай хэвэнд цутгасан юмшиг нэг юмаа тоть шиг давтдаг нь үнэн шүү лекц уншиж хий хоосон титэм үг хэлэхээс өөрөөр бодит юу хийсэн бэ? 
Чи юу хийсэн бэ гэхжага бол пин твит уншаарай. Интернэт бол өөр нэг нь оруулж ирэх л байсан зүйл цаг хугацааны асуудал байсан.",2021-05-16 05:21:08,Mongolia,53,13,"It is true that Enkhbat guai repeats something like a parrot in a boring mold. What did he actually do other than give a lecture and give an empty crown? If you don&#39;t know what you did, read the pin tweet. The Internet was another matter of time.",-1.0,negative
1394975756061659138,Uyanga_ts,"Энхбат гуайг дэмжиж бгаа найзууд бол ХҮН-хэнтэйгээ тулалдах л бх даа. Мань чинь зунжин ХҮН-г сонго нэж л орилсон. Итгэл үнэмшлээрээ л үзэж тарсан. Энэ удаад Энхбат гуай гарна гэдэг итгнл алга. Сорри ми найзууд аа. Сонгууль дуусна, хэдүүлээ ХҮН-ээрээ үлдхийм шүү. Балбалцах л бх да",2021-05-19 11:18:32,"Ulaanbaatar, Mongolia",51,16,"Friends who support Enkhbat guai are fighting against HUMANS. In the summer I chose HUMAN and shouted. It was based on my beliefs. I do not believe that Enkhbat guai will come this time. Sorry, my friends. The election is over, but I will remain a HUMAN. Balbaltsakh l bh da",-0.6,negative
1394843940021436416,balgaa,"Монгол улсад интернэтийн улс хоорондын гарц анх 1996 онд АНУ-ын баруун эрэг рүү Датаком Panamsat, удаахи нь 1997 онд МЦХ ХК Intelsat хиймэл дагуулаар Хонг Конг руу хийж байлаа... Тухайн үед Датакомын захирал Энхбат, Датанэт, МЦХ захирал Ганбаатар нар байлаа...",2021-05-19 02:34:44,"Ulaanbaatar, Mongolia",50,39,"The first international Internet gateway in Mongolia was built in 1996 by Datacom Panamsat to the west coast of the United States, and then in 1997 by Mongolian Telecom to Hong Kong via Intelsat satellite. .",-1.0,negative
1392816451573088257,JavkhaaG,"За, Д.Энхбат нэр нэвшигчийг дэмжих цахим үдэшлэг эхэллээ. Сонирхсон нь орж ирээрэй. @enkhbat @dorjkhand_t @Munkhsoyol_Econ https://t.co/F44iDat4U5",2021-05-13 12:18:13,"Ulaanbaatar, Mongolia",48,21,"Well, an online party to support D.Enkhbat has started. If you are interested, come in. @enkhbat @dorjkhand_t @Munkhsoyol_Econ https://t.co/F44iDat4U5",1.0,positive
1393000336474791937,ariunq,"Хүүк бол угаасаа биш нөүү🤮‼️
Энхбат гуайг дэмжиж бга ч намынхан нь,дэмжигчид нь иргэдийг боловсролгүй хөдөө бол Энхбат гуайг мэдкү,
Зайсангийн сэхээтнүүд клаб хаус айфон8-аас дээш г.м ялгаварлаж бга нь муухай санагдчихлаа❌
Дэмжигчид нь Энхбат гуайг алаад бншүү‼️
Хандлага чухал",2021-05-14 00:28:55,Mongolia,46,14,"Hook is not by nature 🤮‼ ️ Enkhbat guai is supported, but his party members and supporters discriminate against uneducated people in the countryside. important",-0.1,neutral
1395041369236770821,ganaa23mn,Энхбат гуайн талаар би муулахчгүй сайлахчгүй бүррр жиргэхгүй тэгсэн ч тэр унана... 😂🤣🤣,2021-05-19 15:39:15,Монгол улс,45,8,"I won&#39;t gossip about Enkhbat guai, I won&#39;t tweet about him, but he will fall ... 😂🤣🤣",-0.4,negative
1393645972597575682,ndashdorj,@GGanErdene Ган-Эрдэнэ ээ - Алтанхуяг гишүүнийг дэмжээд шатаад байгааг чинь харж байна. Үерхэлдээ үнэнч байгааг чинь ч үнэлж байна. Гэхдээ Идрээ @Iderodcomedian ч Энхбат доктор @enkhbat ч хоёулаа хийсэн бүтээсэн бодит ажилтай хүмүүс. Цаашдаа ч улам ихийг хийнэ гэж харж байна.,2021-05-15 19:14:27,"Palo Alto, CA",45,1,@GGanErdene Gan-Erdene - I see you supporting Altankhuyag and burning him. I appreciate your loyalty to your relationship. But both Idree @Iderodcomedian and Dr. Enkhbat @enkhbat have real work to do. I see more to come.,0.6,positive
1393775003942879240,AnukaLha,"Анхны $3000 долларын хөрөнгөөрөө тэд юунд хөрөнгө оруулж тэр нь ямархуу өгөөж өгсөн талаар :

#Энхбат #Датаком #Enkhbat #datacom #Доктор_Энхбат_гэж_хэн_бэ #Интернэт_Монголд_нэвтэрсэн_түүх https://t.co/4MW5LFeaeV",2021-05-16 03:47:10,Mongolia,43,30,"What did they invest in their first $ 3,000 and how did it pay off: #Enkhbat #Datacom #Enkhbat #datacom #Doctor_Enkhbat_who_is_in",-1.0,negative
1395034510106845189,K7Ei8,"@Uyanga_ts Энхбат нь гарахгүй байсан ч хамаагүй, би л хувьдаа Энхбатад өгнө энэ заваан хулгайч нарыг ялж байгаа Миний ялалт.👍👍👍👍",2021-05-19 15:12:00,Ulaanbaatar city,42,19,"@Uyanga_ts It doesn&#39;t matter if Enkhbat doesn&#39;t come out, I&#39;ll personally give it to Enkhbat My victory over these ugly thieves.👍👍👍👍",-1.0,negative
1394116253023756290,munkhjargalpr,Д.Энхбат гуай 2007-2016 онд Иргэний Зориг Ногоон Намын дарга хийсэн юм байна. Одоо ИЗНН хэнд байгаа вэ?,2021-05-17 02:23:10,Mongolia,41,55,D.Enkhbat was the chairman of the Civic Will Green Party in 2007-2016. Who has the CWGP now?,-1.0,negative
1393489645757878276,Munkhsoyol_Econ,@Tsolmon_999 @Mandolinchin @enkhbat Д. Энхбат нэр дэвшигчийн хандивын дансны мэдээлэл. https://t.co/2yLTdhpcce,2021-05-15 08:53:15,Mongolia,40,25,@ Tsolmon_999 @Mandolinchin @enkhbat Д. Candidate Enkhbat&#39;s donation account information. https://t.co/2yLTdhpcce,1.0,positive
